,nflverse_game_id,old_game_id,play_id,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,ngs_air_yards,time_to_throw,was_pressure,route,defense_man_zone_type,defense_coverage_type
18644,2021_07_HOU_ARI,2021102408,3720,HOU,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,1.07,1.735,True,FLAT,ZONE_COVERAGE,COVER_4
18645,2021_07_HOU_ARI,2021102408,3744,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,19.07,2.602,False,CORNER,ZONE_COVERAGE,COVER_2
18646,2021_07_HOU_ARI,2021102408,3766,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",7.0,5.31,2.168,True,OUT,MAN_COVERAGE,COVER_0
18658,2021_07_CHI_TB,2021102409,104,CHI,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,"2 DL, 3 LB, 6 DB",3.0,6.05,4.604,False,FLAT,ZONE_COVERAGE,COVER_2
18668,2021_07_CHI_TB,2021102409,330,CHI,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,7.12000000000001,2.269,False,OUT,ZONE_COVERAGE,COVER_4
18671,2021_07_CHI_TB,2021102409,403,TB,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,3.81999999999999,1.335,False,SLANT,ZONE_COVERAGE,COVER_3
18672,2021_07_CHI_TB,2021102409,425,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,-6.26000000000001,1.802,False,SCREEN,MAN_COVERAGE,2_MAN
18674,2021_07_CHI_TB,2021102409,474,CHI,EMPTY,"1 RB, 3 TE, 1 WR",7.0,"4 DL, 3 LB, 4 DB",5.0,5.07,2.603,False,HITCH,MAN_COVERAGE,COVER_1
18675,2021_07_CHI_TB,2021102409,498,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,6.41,1.702,False,HITCH,ZONE_COVERAGE,COVER_2
18676,2021_07_CHI_TB,2021102409,520,CHI,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,24.92,6.15,True,SLANT,ZONE_COVERAGE,COVER_3
18677,2021_07_CHI_TB,2021102409,551,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,4.95,2.703,False,IN,ZONE_COVERAGE,COVER_2
18678,2021_07_CHI_TB,2021102409,575,TB,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,-2.54,0.801,False,SCREEN,ZONE_COVERAGE,COVER_6
18679,2021_07_CHI_TB,2021102409,604,TB,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",5.0,15.82,2.369,False,POST,MAN_COVERAGE,COVER_1
18680,2021_07_CHI_TB,2021102409,628,TB,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"2 DL, 4 LB, 5 DB",4.0,11.34,2.269,False,POST,ZONE_COVERAGE,COVER_3
18682,2021_07_CHI_TB,2021102409,671,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,9.85,2.502,False,GO,MAN_COVERAGE,COVER_0
18687,2021_07_CHI_TB,2021102409,769,CHI,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,1.91,3.037,False,FLAT,ZONE_COVERAGE,COVER_2
18690,2021_07_CHI_TB,2021102409,843,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,11.8,2.402,False,IN,ZONE_COVERAGE,COVER_6
18693,2021_07_CHI_TB,2021102409,909,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,9.47,2.002,False,OUT,MAN_COVERAGE,COVER_1
18694,2021_07_CHI_TB,2021102409,931,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,6.92,1.735,False,SLANT,MAN_COVERAGE,COVER_1
18697,2021_07_CHI_TB,2021102409,987,CHI,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",6.0,-2.96,2.636,False,SCREEN,MAN_COVERAGE,COVER_1
18699,2021_07_CHI_TB,2021102409,1035,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,1.06999999999999,2.302,False,FLAT,ZONE_COVERAGE,COVER_2
18700,2021_07_CHI_TB,2021102409,1064,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,8.41,1.836,False,HITCH,ZONE_COVERAGE,COVER_3
18704,2021_07_CHI_TB,2021102409,1154,TB,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,14.47,2.302,True,GO,ZONE_COVERAGE,COVER_6
18705,2021_07_CHI_TB,2021102409,1176,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",6.0,4.11,2.369,False,HITCH,MAN_COVERAGE,COVER_1
18706,2021_07_CHI_TB,2021102409,1198,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",5.0,13.39,3.404,True,IN,MAN_COVERAGE,COVER_1
18709,2021_07_CHI_TB,2021102409,1266,CHI,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,0.719999999999999,3.069,False,FLAT,ZONE_COVERAGE,COVER_2
18710,2021_07_CHI_TB,2021102409,1290,CHI,SHOTGUN,"2 RB, 0 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,2.16,2.502,False,ANGLE,ZONE_COVERAGE,COVER_2
18712,2021_07_CHI_TB,2021102409,1365,TB,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",3.0,14.8,2.002,True,POST,ZONE_COVERAGE,COVER_6
18713,2021_07_CHI_TB,2021102409,1387,TB,EMPTY,"1 RB, 3 TE, 1 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,2.93000000000001,1.969,False,SLANT,MAN_COVERAGE,COVER_1
18714,2021_07_CHI_TB,2021102409,1409,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",5.0,10.17,2.002,True,SLANT,MAN_COVERAGE,COVER_1
18716,2021_07_CHI_TB,2021102409,1451,CHI,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",5.0,15.13,2.603,False,OUT,MAN_COVERAGE,COVER_1
18721,2021_07_CHI_TB,2021102409,1559,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",7.0,4.68,1.902,False,HITCH,MAN_COVERAGE,COVER_0
18725,2021_07_CHI_TB,2021102409,1659,CHI,SHOTGUN,"1 RB, 3 TE, 1 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,13.18,2.002,False,GO,ZONE_COVERAGE,COVER_4
18730,2021_07_CHI_TB,2021102409,1757,TB,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,10.44,3.57,False,OUT,ZONE_COVERAGE,COVER_3
18731,2021_07_CHI_TB,2021102409,1781,TB,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,38.05,3.203,False,GO,MAN_COVERAGE,COVER_1
18732,2021_07_CHI_TB,2021102409,1805,TB,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,"2 DL, 4 LB, 5 DB",4.0,5.49,1.235,False,OUT,MAN_COVERAGE,COVER_0
18736,2021_07_CHI_TB,2021102409,1882,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,3.90000000000001,2.083,False,HITCH,ZONE_COVERAGE,COVER_2
18738,2021_07_CHI_TB,2021102409,1932,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,3.02,1.968,False,SLANT,ZONE_COVERAGE,COVER_6
18742,2021_07_CHI_TB,2021102409,2016,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,38.01,4.338,True,CORNER,ZONE_COVERAGE,COVER_6
18743,2021_07_CHI_TB,2021102409,2038,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,5.34999999999999,2.869,False,ANGLE,ZONE_COVERAGE,COVER_2
18746,2021_07_CHI_TB,2021102409,2112,TB,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-2.49,1.001,False,SCREEN,ZONE_COVERAGE,COVER_6
18747,2021_07_CHI_TB,2021102409,2136,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,4.34,2.736,True,OUT,ZONE_COVERAGE,COVER_6
18748,2021_07_CHI_TB,2021102409,2158,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-2.12,2.056,False,ANGLE,MAN_COVERAGE,COVER_1
18750,2021_07_CHI_TB,2021102409,2199,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,3.26000000000001,4.738,True,OUT,MAN_COVERAGE,COVER_1
18753,2021_07_CHI_TB,2021102409,2261,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,16.6,2.335,False,CORNER,MAN_COVERAGE,COVER_1
18754,2021_07_CHI_TB,2021102409,2283,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,15.91,3.103,False,POST,MAN_COVERAGE,COVER_1
18755,2021_07_CHI_TB,2021102409,2305,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",3.0,14.04,3.237,True,POST,ZONE_COVERAGE,COVER_3
18761,2021_07_CHI_TB,2021102409,2423,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,4.81999999999999,2.269,False,HITCH,ZONE_COVERAGE,COVER_6
18765,2021_07_CHI_TB,2021102409,2515,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,6.34,2.203,False,IN,MAN_COVERAGE,COVER_1
18769,2021_07_CHI_TB,2021102409,2598,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",5.0,-5.78,1.635,False,FLAT,ZONE_COVERAGE,COVER_3
18770,2021_07_CHI_TB,2021102409,2627,CHI,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,0.82,2.302,False,SCREEN,ZONE_COVERAGE,COVER_3
18771,2021_07_CHI_TB,2021102409,2656,CHI,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",6.0,20.2,3.737,False,CROSS,MAN_COVERAGE,COVER_1
18772,2021_07_CHI_TB,2021102409,2690,CHI,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",1.0,-4.13,0.934,False,CROSS,ZONE_COVERAGE,COVER_3
18774,2021_07_CHI_TB,2021102409,2741,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",7.0,3.70999999999999,2.169,False,FLAT,MAN_COVERAGE,COVER_0
18776,2021_07_CHI_TB,2021102409,2804,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,5.28,2.403,False,OUT,ZONE_COVERAGE,COVER_4
18778,2021_07_CHI_TB,2021102409,2851,TB,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,-0.790000000000006,2.035,False,SCREEN,ZONE_COVERAGE,COVER_6
18786,2021_07_CHI_TB,2021102409,3056,TB,SINGLEBACK,"7 OL, 1 RB, 0 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB",6.0,-1.08,0.667,False,SCREEN,MAN_COVERAGE,COVER_1
18788,2021_07_CHI_TB,2021102409,3097,TB,EMPTY,"1 RB, 2 TE, 2 WR",8.0,"2 DL, 4 LB, 5 DB",4.0,9.12,2.837,False,POST,MAN_COVERAGE,COVER_0
18793,2021_07_CHI_TB,2021102409,3205,CHI,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,32.0,2.494,False,GO,ZONE_COVERAGE,COVER_3
18795,2021_07_CHI_TB,2021102409,3269,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,19.17,2.369,False,POST,ZONE_COVERAGE,COVER_6
18797,2021_07_CHI_TB,2021102409,3314,TB,EMPTY,"0 RB, 3 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB",5.0,4.65000000000001,2.169,False,IN,MAN_COVERAGE,COVER_0
18798,2021_07_CHI_TB,2021102409,3336,TB,SHOTGUN,"1 RB, 0 TE, 4 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,3.63,2.269,False,ANGLE,MAN_COVERAGE,COVER_0
18802,2021_07_CHI_TB,2021102409,3413,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,11.92,2.502,True,POST,ZONE_COVERAGE,COVER_3
18804,2021_07_CHI_TB,2021102409,3458,CHI,SHOTGUN,"1 RB, 0 TE, 4 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,6.25,2.269,False,HITCH,ZONE_COVERAGE,COVER_4
18806,2021_07_CHI_TB,2021102409,3507,CHI,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,-7.16,3.77,True,SCREEN,ZONE_COVERAGE,COVER_3
18810,2021_07_CHI_TB,2021102409,3593,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,-3.33,1.368,False,SCREEN,MAN_COVERAGE,COVER_1
18815,2021_07_CHI_TB,2021102409,3701,TB,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB",5.0,-2.69,3.37,True,SCREEN,ZONE_COVERAGE,COVER_3
18816,2021_07_CHI_TB,2021102409,3725,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,13.26,3.136,False,HITCH,MAN_COVERAGE,COVER_1
18823,2021_07_CHI_TB,2021102409,3884,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-6.23,2.102,False,SCREEN,ZONE_COVERAGE,COVER_2
18824,2021_07_CHI_TB,2021102409,3908,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,15.12,2.536,False,POST,ZONE_COVERAGE,COVER_2
18826,2021_07_CHI_TB,2021102409,3956,CHI,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,2.35,3.203,False,FLAT,ZONE_COVERAGE,COVER_2
18828,2021_07_CHI_TB,2021102409,3997,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,2.44,2.536,False,CROSS,ZONE_COVERAGE,COVER_3
18829,2021_07_CHI_TB,2021102409,4021,CHI,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,3.61,2.803,True,ANGLE,ZONE_COVERAGE,COVER_4
18833,2021_07_IND_SF,2021102410,62,SF,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",4.0,6.65000000000001,3.437,False,CROSS,ZONE_COVERAGE,COVER_3
18836,2021_07_IND_SF,2021102410,141,SF,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",5.0,8.58,3.137,False,CROSS,ZONE_COVERAGE,COVER_2
18845,2021_07_IND_SF,2021102410,343,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-5.08,1.568,False,SCREEN,ZONE_COVERAGE,COVER_3
18846,2021_07_IND_SF,2021102410,371,SF,I_FORM,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,5.45,5.272,True,CROSS,ZONE_COVERAGE,COVER_6
18847,2021_07_IND_SF,2021102410,397,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,18.61,6.206,True,FLAT,MAN_COVERAGE,2_MAN
18850,2021_07_IND_SF,2021102410,453,IND,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",5.0,-4.79,2.803,True,SCREEN,ZONE_COVERAGE,COVER_3
18851,2021_07_IND_SF,2021102410,477,IND,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,7.38,2.269,False,IN,ZONE_COVERAGE,COVER_6
18852,2021_07_IND_SF,2021102410,503,IND,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 1 LB, 6 DB",4.0,49.8,4.271,True,CORNER,ZONE_COVERAGE,COVER_3
18855,2021_07_IND_SF,2021102410,587,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",2.0,1.68000000000001,2.369,False,FLAT,MAN_COVERAGE,COVER_1
18859,2021_07_IND_SF,2021102410,679,SF,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",5.0,15.13,3.379,False,CROSS,ZONE_COVERAGE,COVER_4
18862,2021_07_IND_SF,2021102410,754,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,14.51,2.769,False,WHEEL,MAN_COVERAGE,COVER_1
18865,2021_07_IND_SF,2021102410,810,IND,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",4.0,18.58,3.536,False,GO,ZONE_COVERAGE,COVER_3
18866,2021_07_IND_SF,2021102410,832,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",6.0,-8.99,2.269,True,FLAT,ZONE_COVERAGE,COVER_3
18873,2021_07_IND_SF,2021102410,995,SF,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,19.39,3.336,False,CROSS,ZONE_COVERAGE,COVER_3
18875,2021_07_IND_SF,2021102410,1038,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,1.23,2.702,True,ANGLE,MAN_COVERAGE,COVER_1
18879,2021_07_IND_SF,2021102410,1127,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,19.61,2.469,False,GO,ZONE_COVERAGE,COVER_6
18880,2021_07_IND_SF,2021102410,1149,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-1.77,2.369,False,SCREEN,MAN_COVERAGE,COVER_1
18881,2021_07_IND_SF,2021102410,1177,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",4.0,12.51,6.039,True,IN,MAN_COVERAGE,2_MAN
18888,2021_07_IND_SF,2021102410,1321,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",3.0,1.95,2.103,False,FLAT,ZONE_COVERAGE,COVER_4
18889,2021_07_IND_SF,2021102410,1345,IND,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB",5.0,14.14,2.569,False,GO,MAN_COVERAGE,COVER_1
18892,2021_07_IND_SF,2021102410,1415,SF,EMPTY,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",3.0,-2.41,1.602,False,SCREEN,ZONE_COVERAGE,COVER_2
18893,2021_07_IND_SF,2021102410,1437,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,11.23,2.635,False,OUT,ZONE_COVERAGE,COVER_6
18897,2021_07_IND_SF,2021102410,1524,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-5.04000000000001,2.57,False,FLAT,ZONE_COVERAGE,COVER_3
18906,2021_07_IND_SF,2021102410,1800,IND,WILDCAT,"6 OL, 1 RB, 3 TE, 0 WR",10.0,"5 DL, 3 LB, 3 DB",5.0,0.33,2.536,False,FLAT,MAN_COVERAGE,COVER_0
18920,2021_07_IND_SF,2021102410,2098,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",5.0,-2.57,1.368,False,SCREEN,ZONE_COVERAGE,COVER_3
18921,2021_07_IND_SF,2021102410,2126,IND,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",5.0,3.34,1.902,False,HITCH,ZONE_COVERAGE,COVER_3
18922,2021_07_IND_SF,2021102410,2150,IND,SHOTGUN,"1 RB, 0 TE, 4 WR",7.0,"4 DL, 1 LB, 6 DB",6.0,4.55,2.436,True,CROSS,MAN_COVERAGE,COVER_1
18929,2021_07_IND_SF,2021102410,2368,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,9.28,2.374,False,SLANT,ZONE_COVERAGE,COVER_3
18933,2021_07_IND_SF,2021102410,2461,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,11.27,3.063,False,IN,MAN_COVERAGE,2_MAN
18934,2021_07_IND_SF,2021102410,2485,SF,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,8.17,2.235,False,CROSS,ZONE_COVERAGE,COVER_3
18945,2021_07_IND_SF,2021102410,2789,SF,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",3.0,-2.95,1.668,False,SCREEN,ZONE_COVERAGE,COVER_2
18946,2021_07_IND_SF,2021102410,2811,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,5.37000000000001,1.906,False,HITCH,ZONE_COVERAGE,COVER_2
18947,2021_07_IND_SF,2021102410,2835,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,-6.13,1.969,False,FLAT,ZONE_COVERAGE,COVER_4
18951,2021_07_IND_SF,2021102410,2938,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-6.72,1.999,False,FLAT,ZONE_COVERAGE,COVER_3
18955,2021_07_IND_SF,2021102410,3041,SF,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,22.28,3.904,False,CROSS,ZONE_COVERAGE,COVER_3
18956,2021_07_IND_SF,2021102410,3080,SF,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",3.0,22.83,3.504,False,CORNER,ZONE_COVERAGE,COVER_3
18957,2021_07_IND_SF,2021102410,3108,SF,SINGLEBACK,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",4.0,12.27,4.538,False,CROSS,ZONE_COVERAGE,COVER_3
18961,2021_07_IND_SF,2021102410,3198,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,-4.89,1.335,False,SCREEN,ZONE_COVERAGE,COVER_3
18962,2021_07_IND_SF,2021102410,3226,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,8.44,3.837,False,IN,ZONE_COVERAGE,COVER_3
18963,2021_07_IND_SF,2021102410,3254,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",3.0,2.61,1.969,False,FLAT,MAN_COVERAGE,COVER_1
18964,2021_07_IND_SF,2021102410,3287,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,43.3,3.737,False,POST,ZONE_COVERAGE,COVER_6
18968,2021_07_IND_SF,2021102410,3374,IND,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",5.0,2.84,2.936,False,CROSS,ZONE_COVERAGE,COVER_3
18970,2021_07_IND_SF,2021102410,3434,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-5.06,2.869,False,FLAT,ZONE_COVERAGE,COVER_3
18974,2021_07_IND_SF,2021102410,3520,SF,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,2.29,2.069,False,FLAT,ZONE_COVERAGE,COVER_2
18975,2021_07_IND_SF,2021102410,3548,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,7.05,2.036,False,HITCH,ZONE_COVERAGE,COVER_2
18978,2021_07_IND_SF,2021102410,3621,IND,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,3.53,1.835,False,SLANT,MAN_COVERAGE,COVER_1
18981,2021_07_IND_SF,2021102410,3692,IND,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",6.0,8.52,3.47,False,HITCH,MAN_COVERAGE,COVER_1
18982,2021_07_IND_SF,2021102410,3714,IND,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,21.88,3.137,True,GO,ZONE_COVERAGE,COVER_3
18985,2021_07_IND_SF,2021102410,3781,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,4.05,2.869,False,ANGLE,ZONE_COVERAGE,COVER_2
18986,2021_07_IND_SF,2021102410,3805,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,4.13,3.57,False,HITCH,ZONE_COVERAGE,COVER_2
18987,2021_07_IND_SF,2021102410,3833,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,1.94,2.903,False,FLAT,ZONE_COVERAGE,COVER_2
18989,2021_07_IND_SF,2021102410,3882,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,20.91,2.97,False,POST,ZONE_COVERAGE,COVER_6
