,nflverse_game_id,old_game_id,play_id,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,ngs_air_yards,time_to_throw,was_pressure,route,defense_man_zone_type,defense_coverage_type
15362,2020_06_HOU_TEN,2020101807,2362,TEN,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,12.84,3.036,False,HITCH,ZONE_COVERAGE,COVER_4
15364,2020_06_HOU_TEN,2020101807,2415,HOU,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,4.24,2.369,False,HITCH,ZONE_COVERAGE,COVER_2
15366,2020_06_HOU_TEN,2020101807,2460,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",2.0,9.70999999999999,2.903,True,GO,ZONE_COVERAGE,COVER_4
15368,2020_06_HOU_TEN,2020101807,2517,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",3.0,-3.5,0.768,False,CROSS,MAN_COVERAGE,COVER_1
15372,2020_06_HOU_TEN,2020101807,2594,TEN,SINGLEBACK,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",5.0,-0.43,2.002,False,SCREEN,MAN_COVERAGE,COVER_1
15373,2020_06_HOU_TEN,2020101807,2619,TEN,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",5.0,-0.439999999999998,2.335,False,FLAT,MAN_COVERAGE,COVER_1
15376,2020_06_HOU_TEN,2020101807,2691,HOU,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",3.0,-5.51,1.167,False,FLAT,ZONE_COVERAGE,COVER_2
15377,2020_06_HOU_TEN,2020101807,2720,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 2 LB, 6 DB",3.0,5.5,5.672,False,GO,MAN_COVERAGE,COVER_1
15383,2020_06_HOU_TEN,2020101807,2846,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,7.14,2.268,False,HITCH,ZONE_COVERAGE,COVER_6
15386,2020_06_HOU_TEN,2020101807,2912,TEN,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB",5.0,10.72,2.651,False,IN,MAN_COVERAGE,COVER_1
15388,2020_06_HOU_TEN,2020101807,2968,TEN,I_FORM,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,-4.89,2.903,False,SCREEN,ZONE_COVERAGE,COVER_2
15389,2020_06_HOU_TEN,2020101807,2992,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",6.0,4.2,1.735,True,HITCH,ZONE_COVERAGE,COVER_3
15393,2020_06_HOU_TEN,2020101807,3091,HOU,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",5.0,19.29,2.903,False,OUT,ZONE_COVERAGE,COVER_2
15394,2020_06_HOU_TEN,2020101807,3120,HOU,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB",4.0,3.39,3.036,False,CROSS,ZONE_COVERAGE,COVER_3
15396,2020_06_HOU_TEN,2020101807,3165,HOU,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,4.64,2.536,True,CROSS,MAN_COVERAGE,COVER_1
15398,2020_06_HOU_TEN,2020101807,3210,HOU,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,4.34,3.671,False,HITCH,ZONE_COVERAGE,COVER_3
15404,2020_06_HOU_TEN,2020101807,3329,HOU,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,14.76,2.435,False,GO,ZONE_COVERAGE,COVER_3
15405,2020_06_HOU_TEN,2020101807,3353,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,51.35,4.071,False,GO,ZONE_COVERAGE,COVER_2
15408,2020_06_HOU_TEN,2020101807,3409,TEN,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,39.57,3.603,False,POST,ZONE_COVERAGE,COVER_4
15409,2020_06_HOU_TEN,2020101807,3435,HOU,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,16.54,3.704,True,OUT,ZONE_COVERAGE,COVER_3
15411,2020_06_HOU_TEN,2020101807,3480,HOU,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,8.52,1.802,False,OUT,ZONE_COVERAGE,COVER_4
15412,2020_06_HOU_TEN,2020101807,3502,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB",6.0,8.47,2.703,False,HITCH,MAN_COVERAGE,COVER_1
15414,2020_06_HOU_TEN,2020101807,3547,HOU,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",3.0,1.91,3.036,False,CROSS,ZONE_COVERAGE,COVER_2
15415,2020_06_HOU_TEN,2020101807,3571,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",6.0,0.75,2.002,False,FLAT,MAN_COVERAGE,COVER_0
15417,2020_06_HOU_TEN,2020101807,3614,HOU,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",1.0,7.12000000000001,1.702,False,OUT,ZONE_COVERAGE,COVER_3
15419,2020_06_HOU_TEN,2020101807,3661,HOU,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",3.0,14.22,2.102,True,GO,MAN_COVERAGE,COVER_1
15427,2020_06_HOU_TEN,2020101807,3827,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",8.0,"4 DL, 2 LB, 5 DB",5.0,2.36,2.436,True,CROSS,MAN_COVERAGE,COVER_0
15430,2020_06_HOU_TEN,2020101807,3890,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,-3.3,3.837,True,FLAT,MAN_COVERAGE,COVER_1
15431,2020_06_HOU_TEN,2020101807,3912,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",5.0,5.62000000000001,1.735,False,SLANT,MAN_COVERAGE,COVER_1
15432,2020_06_HOU_TEN,2020101807,3936,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,4.70999999999999,2.102,False,OUT,ZONE_COVERAGE,COVER_4
15433,2020_06_HOU_TEN,2020101807,3965,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",4.0,6.21,2.002,False,HITCH,ZONE_COVERAGE,COVER_3
15434,2020_06_HOU_TEN,2020101807,3989,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",3.0,5.62,2.336,False,HITCH,ZONE_COVERAGE,COVER_3
15435,2020_06_HOU_TEN,2020101807,4013,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",6.0,6.96,2.102,True,OUT,MAN_COVERAGE,COVER_1
15437,2020_06_HOU_TEN,2020101807,4054,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",5.0,5.12,1.635,False,SLANT,MAN_COVERAGE,COVER_1
15439,2020_06_HOU_TEN,2020101807,4095,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,2.93,2.936,True,OUT,ZONE_COVERAGE,COVER_2
15440,2020_06_HOU_TEN,2020101807,4131,TEN,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",3.0,12.76,1.702,False,GO,ZONE_COVERAGE,COVER_4
15447,2020_06_HOU_TEN,2020101807,4304,TEN,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,"3 DL, 3 LB, 5 DB",3.0,-1.3,3.103,False,FLAT,MAN_COVERAGE,COVER_1
15450,2020_06_HOU_TEN,2020101807,4373,TEN,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,-1.01,1.702,False,FLAT,MAN_COVERAGE,COVER_0
15456,2020_06_GB_TB,2020101810,76,GB,SHOTGUN,"2 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,-2.61,1.134,False,SCREEN,ZONE_COVERAGE,COVER_2
15457,2020_06_GB_TB,2020101810,98,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,3.53,4.437,True,OUT,MAN_COVERAGE,2_MAN
15458,2020_06_GB_TB,2020101810,122,GB,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,7.58,2.135,False,HITCH,ZONE_COVERAGE,COVER_4
15459,2020_06_GB_TB,2020101810,151,GB,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",6.0,2.84,2.636,False,CROSS,MAN_COVERAGE,COVER_1
15460,2020_06_GB_TB,2020101810,180,GB,EMPTY,"1 RB, 3 TE, 1 WR",6.0,"3 DL, 4 LB, 4 DB",5.0,2.24,2.869,False,CROSS,MAN_COVERAGE,COVER_1
15461,2020_06_GB_TB,2020101810,209,GB,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,4.69,0.934,False,OUT,ZONE_COVERAGE,COVER_3
15464,2020_06_GB_TB,2020101810,275,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 5 LB, 5 DB",4.0,26.98,2.869,True,GO,MAN_COVERAGE,2_MAN
15468,2020_06_GB_TB,2020101810,352,TB,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-2.11,2.136,False,FLAT,ZONE_COVERAGE,COVER_2
15473,2020_06_GB_TB,2020101810,460,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB",4.0,10.73,4.204,True,HITCH,ZONE_COVERAGE,COVER_3
15476,2020_06_GB_TB,2020101810,527,GB,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,13.82,4.338,False,CROSS,ZONE_COVERAGE,COVER_2
15477,2020_06_GB_TB,2020101810,551,GB,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",3.0,5.21,1.801,False,SLANT,MAN_COVERAGE,COVER_1
15480,2020_06_GB_TB,2020101810,628,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,5.78,2.803,False,HITCH,ZONE_COVERAGE,COVER_3
15485,2020_06_GB_TB,2020101810,765,TB,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,4.14,2.57,False,HITCH,ZONE_COVERAGE,COVER_2
15489,2020_06_GB_TB,2020101810,850,TB,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 3 LB, 6 DB",2.0,5.54000000000001,2.536,False,OUT,ZONE_COVERAGE,COVER_6
15491,2020_06_GB_TB,2020101810,906,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,20.01,2.235,True,GO,MAN_COVERAGE,COVER_1
15492,2020_06_GB_TB,2020101810,928,TB,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,"1 DL, 4 LB, 6 DB",5.0,4.39,2.469,False,OUT,MAN_COVERAGE,2_MAN
15494,2020_06_GB_TB,2020101810,968,GB,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,-2.11,6.173,True,CROSS,ZONE_COVERAGE,COVER_2
15496,2020_06_GB_TB,2020101810,1012,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",5.0,9.95,2.202,False,OUT,ZONE_COVERAGE,COVER_4
15499,2020_06_GB_TB,2020101810,1070,GB,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",3.0,-3.73,1.235,False,SCREEN,ZONE_COVERAGE,COVER_3
15501,2020_06_GB_TB,2020101810,1120,GB,SHOTGUN,"2 RB, 1 TE, 2 WR",5.0,"2 DL, 4 LB, 5 DB",6.0,3.74,1.701,False,SLANT,MAN_COVERAGE,COVER_0
15505,2020_06_GB_TB,2020101810,1205,GB,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,22.69,3.07,False,GO,ZONE_COVERAGE,COVER_3
15506,2020_06_GB_TB,2020101810,1273,GB,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",5.0,18.81,2.436,False,GO,ZONE_COVERAGE,COVER_2
15510,2020_06_GB_TB,2020101810,1356,TB,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 3 LB, 6 DB",3.0,6.48,2.336,False,OUT,ZONE_COVERAGE,COVER_2
15512,2020_06_GB_TB,2020101810,1401,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 3 LB, 6 DB",4.0,-0.0600000000000023,1.994,False,FLAT,ZONE_COVERAGE,COVER_2
15513,2020_06_GB_TB,2020101810,1425,TB,SHOTGUN,"1 RB, 0 TE, 4 WR",5.0,"1 DL, 4 LB, 6 DB",4.0,4.82,2.603,True,CROSS,ZONE_COVERAGE,COVER_2
15514,2020_06_GB_TB,2020101810,1460,TB,SINGLEBACK,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,-5.16,2.369,False,SCREEN,ZONE_COVERAGE,COVER_2
15516,2020_06_GB_TB,2020101810,1505,TB,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,0.300000000000001,1.635,False,FLAT,ZONE_COVERAGE,COVER_3
15518,2020_06_GB_TB,2020101810,1554,TB,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,-2.85,1.701,False,SCREEN,ZONE_COVERAGE,COVER_6
15519,2020_06_GB_TB,2020101810,1578,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB",3.0,15.27,3.971,False,GO,ZONE_COVERAGE,COVER_4
15523,2020_06_GB_TB,2020101810,1655,GB,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,53.71,3.97,False,POST,ZONE_COVERAGE,COVER_3
15526,2020_06_GB_TB,2020101810,1726,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,-2.87,1.301,False,SCREEN,ZONE_COVERAGE,COVER_6
15531,2020_06_GB_TB,2020101810,1826,TB,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 3 LB, 6 DB",5.0,16.84,3.67,False,OUT,MAN_COVERAGE,2_MAN
15533,2020_06_GB_TB,2020101810,1876,TB,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB",5.0,2.49,1.902,False,FLAT,MAN_COVERAGE,COVER_1
15535,2020_06_GB_TB,2020101810,1917,TB,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"1 DL, 4 LB, 6 DB",6.0,17.03,1.802,False,GO,MAN_COVERAGE,COVER_1
15538,2020_06_GB_TB,2020101810,1973,GB,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,4.36,1.435,False,HITCH,ZONE_COVERAGE,COVER_2
15539,2020_06_GB_TB,2020101810,1995,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,3.14,1.568,False,SLANT,ZONE_COVERAGE,COVER_2
15540,2020_06_GB_TB,2020101810,2019,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",3.0,-1.6,1.468,False,FLAT,ZONE_COVERAGE,COVER_3
15542,2020_06_GB_TB,2020101810,2081,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,49.26,4.104,True,GO,ZONE_COVERAGE,COVER_2
15547,2020_06_GB_TB,2020101810,2177,TB,EMPTY,"0 RB, 2 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB",4.0,19.87,2.703,False,CROSS,ZONE_COVERAGE,COVER_3
15550,2020_06_GB_TB,2020101810,2244,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",6.0,5.59,1.768,False,HITCH,MAN_COVERAGE,COVER_1
15555,2020_06_GB_TB,2020101810,2348,GB,EMPTY,"2 RB, 1 TE, 2 WR",5.0,"1 DL, 5 LB, 5 DB",4.0,10.71,3.57,False,IN,MAN_COVERAGE,2_MAN
15557,2020_06_GB_TB,2020101810,2400,TB,SINGLEBACK,"6 OL, 1 RB, 2 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB",5.0,27.1,3.837,False,CROSS,ZONE_COVERAGE,COVER_3
15558,2020_06_GB_TB,2020101810,2422,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",5.0,6.33,2.136,True,OUT,ZONE_COVERAGE,COVER_3
15559,2020_06_GB_TB,2020101810,2444,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,9.37,2.469,False,HITCH,MAN_COVERAGE,COVER_1
15563,2020_06_GB_TB,2020101810,2527,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,2.64,1.635,False,FLAT,ZONE_COVERAGE,COVER_4
15564,2020_06_GB_TB,2020101810,2556,GB,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 5 LB, 5 DB",4.0,19.2,5.139,True,HITCH,ZONE_COVERAGE,COVER_2
15566,2020_06_GB_TB,2020101810,2602,GB,SINGLEBACK,"2 RB, 1 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,0.400000000000006,3.603,False,SCREEN,ZONE_COVERAGE,COVER_3
15567,2020_06_GB_TB,2020101810,2636,GB,SHOTGUN,"2 RB, 1 TE, 2 WR",5.0,"2 DL, 4 LB, 5 DB",6.0,3.2,2.169,False,OUT,MAN_COVERAGE,COVER_0
15568,2020_06_GB_TB,2020101810,2665,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,0.769999999999996,1.401,False,FLAT,ZONE_COVERAGE,COVER_3
15570,2020_06_GB_TB,2020101810,2708,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",5.0,15.24,2.002,True,GO,MAN_COVERAGE,COVER_1
15573,2020_06_GB_TB,2020101810,2769,TB,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB",5.0,15.55,3.037,False,CROSS,MAN_COVERAGE,COVER_1
15579,2020_06_GB_TB,2020101810,2934,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,0.849999999999994,1.535,False,FLAT,MAN_COVERAGE,COVER_0
15584,2020_06_GB_TB,2020101810,3030,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-3.26000000000001,2.102,True,OUT,ZONE_COVERAGE,COVER_6
15593,2020_06_GB_TB,2020101810,3237,TB,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,3.77,4.17,False,ANGLE,ZONE_COVERAGE,COVER_2
15594,2020_06_GB_TB,2020101810,3259,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",4.0,10.16,2.67,False,HITCH,MAN_COVERAGE,2_MAN
15597,2020_06_GB_TB,2020101810,3321,GB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",3.0,-0.460000000000001,1.234,False,SCREEN,ZONE_COVERAGE,COVER_3
15605,2020_06_GB_TB,2020101810,3491,TB,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,39.84,2.359,True,GO,MAN_COVERAGE,COVER_1
15612,2020_06_GB_TB,2020101810,3651,TB,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",1.0,1.55,1.101,False,SLANT,ZONE_COVERAGE,COVER_3
15625,2020_06_LA_SF,2020101811,83,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",1.0,-4.87,1.001,False,CROSS,ZONE_COVERAGE,COVER_3
15627,2020_06_LA_SF,2020101811,128,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-5.08,1.668,False,SCREEN,ZONE_COVERAGE,COVER_3
15628,2020_06_LA_SF,2020101811,152,SF,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",3.0,-5.31999999999999,2.603,False,SCREEN,ZONE_COVERAGE,COVER_3
15629,2020_06_LA_SF,2020101811,180,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,-4.34,0.867,False,CROSS,ZONE_COVERAGE,COVER_4
15632,2020_06_LA_SF,2020101811,248,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",5.0,4.77,2.202,False,SLANT,MAN_COVERAGE,COVER_1
15633,2020_06_LA_SF,2020101811,270,LA,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,4.33,2.069,False,SLANT,MAN_COVERAGE,COVER_1
15634,2020_06_LA_SF,2020101811,294,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,17.65,3.837,False,CROSS,ZONE_COVERAGE,COVER_4
15636,2020_06_LA_SF,2020101811,341,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,32.08,3.07,True,CROSS,ZONE_COVERAGE,COVER_4
15642,2020_06_LA_SF,2020101811,465,SF,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,4.17,1.702,False,HITCH,ZONE_COVERAGE,COVER_4
15643,2020_06_LA_SF,2020101811,487,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,1.01,3.036,True,OUT,ZONE_COVERAGE,COVER_6
15645,2020_06_LA_SF,2020101811,540,LA,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",5.0,24.61,3.67,True,CORNER,ZONE_COVERAGE,COVER_3
15647,2020_06_LA_SF,2020101811,583,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,13.21,2.836,False,HITCH,ZONE_COVERAGE,COVER_3
15652,2020_06_LA_SF,2020101811,698,SF,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,-6.49,2.837,False,FLAT,ZONE_COVERAGE,COVER_3
15653,2020_06_LA_SF,2020101811,722,SF,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 4 LB, 4 DB",3.0,3.97,2.202,False,OUT,ZONE_COVERAGE,COVER_2
15654,2020_06_LA_SF,2020101811,754,SF,I_FORM,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",5.0,3.72,2.97,False,OUT,ZONE_COVERAGE,COVER_3
15657,2020_06_LA_SF,2020101811,898,SF,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB",3.0,-4.81,1.635,False,SCREEN,ZONE_COVERAGE,COVER_3
15661,2020_06_LA_SF,2020101811,983,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",6.0,10.93,1.835,True,IN,MAN_COVERAGE,COVER_0
15665,2020_06_LA_SF,2020101811,1082,LA,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-2.2,2.435,False,SCREEN,ZONE_COVERAGE,COVER_4
15674,2020_06_LA_SF,2020101811,1306,LA,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,1.75,2.97,False,CROSS,ZONE_COVERAGE,COVER_4
15675,2020_06_LA_SF,2020101811,1330,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,15.24,3.136,False,IN,ZONE_COVERAGE,COVER_4
15682,2020_06_LA_SF,2020101811,1490,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,13.75,2.336,False,POST,ZONE_COVERAGE,COVER_3
15683,2020_06_LA_SF,2020101811,1514,SF,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,18.42,3.225,False,CROSS,ZONE_COVERAGE,COVER_3
15686,2020_06_LA_SF,2020101811,1588,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,4.13,4.307,False,OUT,ZONE_COVERAGE,COVER_6
15694,2020_06_LA_SF,2020101811,1753,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,1.62,2.114,False,OUT,MAN_COVERAGE,COVER_0
15695,2020_06_LA_SF,2020101811,1784,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,3.57,2.503,False,HITCH,MAN_COVERAGE,COVER_0
15698,2020_06_LA_SF,2020101811,1840,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,4.74,1.969,False,SLANT,ZONE_COVERAGE,COVER_3
15699,2020_06_LA_SF,2020101811,1864,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,6.44,2.102,False,OUT,ZONE_COVERAGE,COVER_3
15701,2020_06_LA_SF,2020101811,1909,LA,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-3.23,1.168,False,SCREEN,ZONE_COVERAGE,COVER_4
15703,2020_06_LA_SF,2020101811,1958,SF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-4.16,0.867,False,CROSS,ZONE_COVERAGE,COVER_3
