,nflverse_game_id,old_game_id,play_id,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,ngs_air_yards,time_to_throw,was_pressure,route,defense_man_zone_type,defense_coverage_type
6512,2018_03_CIN_CAR,2018092302,927,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,0.0100000000000051,3.471,True,FLAT,MAN_COVERAGE,COVER_1
6513,2018_03_CIN_CAR,2018092302,951,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,8.14,2.118,False,HITCH,ZONE_COVERAGE,COVER_3
6516,2018_03_CIN_CAR,2018092302,1013,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",6.0,16.64,3.003,True,OUT,MAN_COVERAGE,COVER_1
6518,2018_03_CIN_CAR,2018092302,1058,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,15.44,3.57,False,HITCH,ZONE_COVERAGE,COVER_4
6520,2018_03_CIN_CAR,2018092302,1103,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",5.0,5.62000000000001,1.802,False,SLANT,MAN_COVERAGE,COVER_1
6523,2018_03_CIN_CAR,2018092302,1154,CIN,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,5.7,1.635,False,SLANT,ZONE_COVERAGE,COVER_3
6525,2018_03_CIN_CAR,2018092302,1199,CIN,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,-3.28,2.202,True,CROSS,ZONE_COVERAGE,COVER_3
6526,2018_03_CIN_CAR,2018092302,1221,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,5.2,3.504,False,CROSS,ZONE_COVERAGE,COVER_3
6527,2018_03_CIN_CAR,2018092302,1245,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,40.15,2.669,False,GO,MAN_COVERAGE,COVER_1
6528,2018_03_CIN_CAR,2018092302,1267,CIN,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,4.11,3.136,True,HITCH,ZONE_COVERAGE,COVER_4
6529,2018_03_CIN_CAR,2018092302,1344,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,17.26,2.67,False,OUT,ZONE_COVERAGE,COVER_3
6531,2018_03_CIN_CAR,2018092302,1400,CIN,SINGLEBACK,"1 RB, 3 TE, 1 WR",9.0,"4 DL, 3 LB, 4 DB",4.0,-2.11,0.901,False,SCREEN,ZONE_COVERAGE,COVER_3
6533,2018_03_CIN_CAR,2018092302,1445,CIN,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,3.7,1.568,False,SLANT,MAN_COVERAGE,COVER_1
6534,2018_03_CIN_CAR,2018092302,1469,CIN,JUMBO,"6 OL, 1 RB, 2 TE, 0 WR,1 DL",10.0,"6 DL, 3 LB, 2 DB",8.0,6.43,2.836,False,FLAT,MAN_COVERAGE,COVER_0
6539,2018_03_CIN_CAR,2018092302,1571,CAR,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,3.71,1.902,True,OUT,ZONE_COVERAGE,COVER_2
6540,2018_03_CIN_CAR,2018092302,1595,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,16.09,2.702,True,CROSS,ZONE_COVERAGE,COVER_3
6543,2018_03_CIN_CAR,2018092302,1661,CAR,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-4.3,2.469,False,SCREEN,ZONE_COVERAGE,COVER_3
6546,2018_03_CIN_CAR,2018092302,1712,CIN,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,-3.25,1.001,False,SCREEN,ZONE_COVERAGE,COVER_4
6547,2018_03_CIN_CAR,2018092302,1736,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,11.09,2.769,False,HITCH,ZONE_COVERAGE,COVER_4
6549,2018_03_CIN_CAR,2018092302,1787,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,9.48999999999999,2.202,False,OUT,ZONE_COVERAGE,COVER_3
6550,2018_03_CIN_CAR,2018092302,1816,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",5.0,10.63,2.869,True,FLAT,MAN_COVERAGE,COVER_1
6551,2018_03_CIN_CAR,2018092302,1838,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,3.59,2.169,False,OUT,ZONE_COVERAGE,COVER_3
6552,2018_03_CIN_CAR,2018092302,1862,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,21.62,3.436,False,CORNER,ZONE_COVERAGE,COVER_3
6561,2018_03_CIN_CAR,2018092302,2036,CIN,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,4.61,1.869,False,SLANT,MAN_COVERAGE,COVER_1
6562,2018_03_CIN_CAR,2018092302,2060,CIN,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",5.0,13.22,2.235,False,POST,MAN_COVERAGE,COVER_1
6567,2018_03_CIN_CAR,2018092302,2172,CAR,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",5.0,12.58,2.831,True,HITCH,MAN_COVERAGE,COVER_1
6569,2018_03_CIN_CAR,2018092302,2215,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",6.0,15.56,3.164,False,IN,ZONE_COVERAGE,COVER_3
6572,2018_03_CIN_CAR,2018092302,2288,CIN,I_FORM,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",5.0,11.22,2.636,False,WHEEL,ZONE_COVERAGE,COVER_3
6573,2018_03_CIN_CAR,2018092302,2312,CIN,SHOTGUN,"0 RB, 1 TE, 4 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,6.24,2.102,True,IN,MAN_COVERAGE,COVER_1
6584,2018_03_CIN_CAR,2018092302,2558,CIN,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",3.0,-2.79000000000001,0.968,False,SCREEN,ZONE_COVERAGE,COVER_3
6585,2018_03_CIN_CAR,2018092302,2582,CIN,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB",6.0,14.84,2.603,True,GO,MAN_COVERAGE,COVER_1
6587,2018_03_CIN_CAR,2018092302,2627,CIN,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",5.0,32.21,5.673,True,GO,ZONE_COVERAGE,COVER_3
6590,2018_03_CIN_CAR,2018092302,2678,CAR,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",4.0,0.619999999999997,3.137,False,CROSS,ZONE_COVERAGE,COVER_3
6591,2018_03_CIN_CAR,2018092302,2702,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,2.4,2.236,False,ANGLE,ZONE_COVERAGE,COVER_4
6592,2018_03_CIN_CAR,2018092302,2726,CAR,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",6.0,8.17,3.404,True,OUT,MAN_COVERAGE,COVER_1
6595,2018_03_CIN_CAR,2018092302,2802,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-4.81999999999999,1.701,False,FLAT,MAN_COVERAGE,COVER_1
6597,2018_03_CIN_CAR,2018092302,2843,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,2.07,2.271,False,CROSS,MAN_COVERAGE,COVER_1
6599,2018_03_CIN_CAR,2018092302,2886,CIN,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,2.39,1.635,False,OUT,ZONE_COVERAGE,COVER_3
6600,2018_03_CIN_CAR,2018092302,2910,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-0.240000000000002,3.07,True,FLAT,ZONE_COVERAGE,COVER_3
6602,2018_03_CIN_CAR,2018092302,2951,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",3.0,10.23,2.169,False,SLANT,ZONE_COVERAGE,COVER_3
6604,2018_03_CIN_CAR,2018092302,2994,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",5.0,17.57,2.758,False,OUT,MAN_COVERAGE,COVER_1
6607,2018_03_CIN_CAR,2018092302,3078,CAR,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",5.0,13.49,2.736,True,GO,MAN_COVERAGE,COVER_1
6609,2018_03_CIN_CAR,2018092302,3125,CIN,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",3.0,10.19,3.737,False,CROSS,MAN_COVERAGE,COVER_1
6611,2018_03_CIN_CAR,2018092302,3170,CIN,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,30.3,6.54,True,CROSS,ZONE_COVERAGE,COVER_3
6613,2018_03_CIN_CAR,2018092302,3226,CIN,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,3.56,3.403,True,CROSS,ZONE_COVERAGE,COVER_3
6614,2018_03_CIN_CAR,2018092302,3248,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,2.54000000000001,2.77,False,CROSS,MAN_COVERAGE,COVER_1
6615,2018_03_CIN_CAR,2018092302,3270,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,7.65000000000001,2.769,True,ANGLE,ZONE_COVERAGE,COVER_4
6624,2018_03_CIN_CAR,2018092302,3475,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,35.02,3.17,True,POST,ZONE_COVERAGE,COVER_4
6638,2018_03_CIN_CAR,2018092302,3756,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,11.15,2.469,False,OUT,ZONE_COVERAGE,COVER_4
6639,2018_03_CIN_CAR,2018092302,3780,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,2.99,2.435,False,ANGLE,ZONE_COVERAGE,COVER_4
6640,2018_03_CIN_CAR,2018092302,3804,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,12.72,2.269,False,HITCH,ZONE_COVERAGE,COVER_4
6641,2018_03_CIN_CAR,2018092302,3828,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,4.56999999999999,2.736,False,ANGLE,ZONE_COVERAGE,PREVENT
6643,2018_03_CIN_CAR,2018092302,3884,CIN,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,43.07,5.306,False,GO,ZONE_COVERAGE,PREVENT
6650,2018_03_NYG_HOU,2018092303,123,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,9.6,4.912,True,IN,ZONE_COVERAGE,COVER_6
6651,2018_03_NYG_HOU,2018092303,147,HOU,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,1.4,3.837,True,FLAT,ZONE_COVERAGE,COVER_3
6654,2018_03_NYG_HOU,2018092303,223,HOU,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,13.7,3.436,True,HITCH,ZONE_COVERAGE,COVER_2
6655,2018_03_NYG_HOU,2018092303,247,HOU,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,7.34,5.239,True,FLAT,ZONE_COVERAGE,COVER_3
6658,2018_03_NYG_HOU,2018092303,318,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",5.0,11.34,2.588,True,OUT,MAN_COVERAGE,COVER_1
6664,2018_03_NYG_HOU,2018092303,439,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,3.64,2.058,False,HITCH,ZONE_COVERAGE,COVER_2
6667,2018_03_NYG_HOU,2018092303,505,NYG,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",6.0,14.07,3.371,False,CROSS,ZONE_COVERAGE,COVER_3
6668,2018_03_NYG_HOU,2018092303,529,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,-5.82,2.269,True,SCREEN,ZONE_COVERAGE,COVER_3
6669,2018_03_NYG_HOU,2018092303,551,NYG,EMPTY,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,3.32,2.593,True,IN,ZONE_COVERAGE,COVER_4
6670,2018_03_NYG_HOU,2018092303,575,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,4.19,2.87,True,HITCH,ZONE_COVERAGE,COVER_3
6677,2018_03_NYG_HOU,2018092303,731,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,1.23,3.303,True,ANGLE,ZONE_COVERAGE,COVER_3
6681,2018_03_NYG_HOU,2018092303,826,NYG,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,5.62000000000001,2.336,False,CROSS,ZONE_COVERAGE,COVER_3
6685,2018_03_NYG_HOU,2018092303,921,NYG,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",3.0,16.88,2.569,False,CORNER,ZONE_COVERAGE,COVER_2
6689,2018_03_NYG_HOU,2018092303,1038,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",6.0,14.05,2.702,True,OUT,MAN_COVERAGE,COVER_1
6692,2018_03_NYG_HOU,2018092303,1094,HOU,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,5.8,1.768,False,SLANT,ZONE_COVERAGE,COVER_3
6693,2018_03_NYG_HOU,2018092303,1118,HOU,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB",5.0,5.56999999999999,1.768,True,HITCH,ZONE_COVERAGE,COVER_2
6696,2018_03_NYG_HOU,2018092303,1193,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"0 DL, 5 LB, 6 DB",4.0,13.14,2.476,False,HITCH,ZONE_COVERAGE,COVER_3
6698,2018_03_NYG_HOU,2018092303,1240,NYG,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",4.0,3.89,3.57,False,FLAT,ZONE_COVERAGE,COVER_4
6699,2018_03_NYG_HOU,2018092303,1269,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,5.74,1.802,False,SLANT,MAN_COVERAGE,COVER_1
6703,2018_03_NYG_HOU,2018092303,1367,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,5.95999999999999,2.202,False,IN,MAN_COVERAGE,COVER_1
6710,2018_03_NYG_HOU,2018092303,1522,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,5.90000000000001,2.102,False,HITCH,ZONE_COVERAGE,COVER_3
6714,2018_03_NYG_HOU,2018092303,1605,NYG,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,14.42,2.636,True,CROSS,MAN_COVERAGE,COVER_1
6718,2018_03_NYG_HOU,2018092303,1692,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",5.0,3.06,2.237,True,CROSS,MAN_COVERAGE,COVER_1
6719,2018_03_NYG_HOU,2018092303,1716,NYG,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,12.73,2.115,False,GO,MAN_COVERAGE,COVER_1
6723,2018_03_NYG_HOU,2018092303,1791,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,26.67,3.001,True,POST,ZONE_COVERAGE,COVER_2
6724,2018_03_NYG_HOU,2018092303,1815,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,11.09,2.275,True,OUT,ZONE_COVERAGE,COVER_4
6728,2018_03_NYG_HOU,2018092303,1903,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",3.0,2.95,4.638,True,OUT,ZONE_COVERAGE,COVER_2
6732,2018_03_NYG_HOU,2018092303,1978,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,20.46,1.971,False,GO,MAN_COVERAGE,COVER_1
6736,2018_03_NYG_HOU,2018092303,2066,NYG,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,3.64,4.033,False,FLAT,MAN_COVERAGE,COVER_1
6738,2018_03_NYG_HOU,2018092303,2111,NYG,I_FORM,"2 RB, 1 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",4.0,0.109999999999999,0.948,False,SCREEN,MAN_COVERAGE,COVER_1
6740,2018_03_NYG_HOU,2018092303,2156,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",6.0,35.61,2.548,False,GO,MAN_COVERAGE,COVER_1
6744,2018_03_NYG_HOU,2018092303,2243,HOU,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,7.21,4.404,True,HITCH,ZONE_COVERAGE,COVER_3
6747,2018_03_NYG_HOU,2018092303,2309,HOU,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,22.06,2.218,False,GO,MAN_COVERAGE,COVER_1
6750,2018_03_NYG_HOU,2018092303,2372,NYG,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",6.0,8.22,2.036,False,SLANT,MAN_COVERAGE,COVER_1
6752,2018_03_NYG_HOU,2018092303,2417,NYG,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 3 LB, 4 DB",4.0,-5.23,2.67,True,FLAT,ZONE_COVERAGE,COVER_2
6755,2018_03_NYG_HOU,2018092303,2492,HOU,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,54.99,4.27,True,POST,ZONE_COVERAGE,COVER_4
6757,2018_03_NYG_HOU,2018092303,2535,HOU,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,12.26,2.336,True,POST,MAN_COVERAGE,COVER_1
6760,2018_03_NYG_HOU,2018092303,2620,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",3.0,11.19,2.092,False,POST,MAN_COVERAGE,COVER_1
6761,2018_03_NYG_HOU,2018092303,2642,NYG,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,-3.44,1.616,False,SCREEN,ZONE_COVERAGE,COVER_2
6765,2018_03_NYG_HOU,2018092303,2747,HOU,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 3 LB, 5 DB",4.0,18.32,3.337,False,POST,ZONE_COVERAGE,COVER_3
6766,2018_03_NYG_HOU,2018092303,2771,HOU,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,13.71,2.469,True,POST,ZONE_COVERAGE,COVER_3
6767,2018_03_NYG_HOU,2018092303,2795,HOU,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"3 DL, 3 LB, 5 DB",3.0,7.39,2.536,False,HITCH,ZONE_COVERAGE,COVER_2
6771,2018_03_NYG_HOU,2018092303,2913,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,25.36,4.872,True,WHEEL,ZONE_COVERAGE,COVER_3
6772,2018_03_NYG_HOU,2018092303,2940,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,6.59,1.702,False,SLANT,MAN_COVERAGE,COVER_1
6774,2018_03_NYG_HOU,2018092303,2983,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-4.48,1.935,False,SCREEN,ZONE_COVERAGE,COVER_2
6777,2018_03_NYG_HOU,2018092303,3051,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,20.56,2.367,False,POST,ZONE_COVERAGE,COVER_2
6778,2018_03_NYG_HOU,2018092303,3075,HOU,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,8.03,1.535,False,SLANT,ZONE_COVERAGE,COVER_4
6780,2018_03_NYG_HOU,2018092303,3132,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,-3.41,4.137,True,ANGLE,ZONE_COVERAGE,COVER_3
6781,2018_03_NYG_HOU,2018092303,3156,HOU,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB",4.0,18.29,2.354,False,GO,MAN_COVERAGE,COVER_1
6786,2018_03_NYG_HOU,2018092303,3277,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,1.66,2.936,False,CROSS,MAN_COVERAGE,COVER_0
6789,2018_03_NYG_HOU,2018092303,3340,NYG,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB",5.0,1.96,2.244,False,CROSS,MAN_COVERAGE,COVER_1
6792,2018_03_NYG_HOU,2018092303,3407,NYG,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",3.0,4.05,3.279,False,FLAT,ZONE_COVERAGE,COVER_3
6794,2018_03_NYG_HOU,2018092303,3452,NYG,I_FORM,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-8.13,2.242,False,FLAT,ZONE_COVERAGE,COVER_2
6795,2018_03_NYG_HOU,2018092303,3476,NYG,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,14.01,2.235,False,GO,MAN_COVERAGE,COVER_1
6797,2018_03_NYG_HOU,2018092303,3517,NYG,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",5.0,-0.769999999999996,2.135,False,FLAT,MAN_COVERAGE,COVER_1
6800,2018_03_NYG_HOU,2018092303,3579,NYG,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,7.55,2.436,False,IN,ZONE_COVERAGE,COVER_4
6803,2018_03_NYG_HOU,2018092303,3635,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,9.03,2.102,True,OUT,ZONE_COVERAGE,COVER_3
6806,2018_03_NYG_HOU,2018092303,3693,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 4 LB, 5 DB",4.0,1.86,2.469,False,FLAT,ZONE_COVERAGE,COVER_3
6807,2018_03_NYG_HOU,2018092303,3717,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",5.0,12.97,2.531,False,IN,ZONE_COVERAGE,COVER_3
6808,2018_03_NYG_HOU,2018092303,3741,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 4 LB, 5 DB",4.0,-1.56,3.503,False,FLAT,ZONE_COVERAGE,COVER_2
6809,2018_03_NYG_HOU,2018092303,3770,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 4 LB, 5 DB",4.0,45.22,3.535,False,GO,ZONE_COVERAGE,COVER_4
6810,2018_03_NYG_HOU,2018092303,3792,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 4 LB, 5 DB",4.0,1.26,2.736,False,FLAT,ZONE_COVERAGE,COVER_3
6812,2018_03_NYG_HOU,2018092303,3833,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"2 DL, 4 LB, 5 DB",4.0,24.99,3.242,False,POST,ZONE_COVERAGE,COVER_2
6814,2018_03_NYG_HOU,2018092303,3879,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,4.89,1.773,False,SLANT,MAN_COVERAGE,COVER_0
6815,2018_03_NYG_HOU,2018092303,3901,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,12.13,1.79,False,GO,MAN_COVERAGE,COVER_0
6816,2018_03_NYG_HOU,2018092303,3923,HOU,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB",4.0,5.82,6.574,True,ANGLE,MAN_COVERAGE,COVER_0
6824,2018_03_TEN_JAX,2018092304,55,JAX,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB",4.0,6.15000000000001,1.868,False,OUT,ZONE_COVERAGE,COVER_3
6826,2018_03_TEN_JAX,2018092304,105,JAX,SINGLEBACK,"2 RB, 1 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB",5.0,4.40000000000001,2.503,True,CROSS,MAN_COVERAGE,COVER_1
6829,2018_03_TEN_JAX,2018092304,176,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,4.85,2.436,False,HITCH,ZONE_COVERAGE,COVER_6
6830,2018_03_TEN_JAX,2018092304,200,JAX,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 5 LB, 5 DB",3.0,17.57,2.936,False,OUT,MAN_COVERAGE,COVER_1
