,nflverse_game_id,old_game_id,play_id,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,ngs_air_yards,time_to_throw,was_pressure,route,defense_man_zone_type,defense_coverage_type
6191,2023_03_ATL_DET,2023092402,565,DET,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,4.64,2.169,False,IN,ZONE_COVERAGE,COVER_3
6193,2023_03_ATL_DET,2023092402,612,DET,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,6.28,2.939,True,SLANT,ZONE_COVERAGE,COVER_4
6197,2023_03_ATL_DET,2023092402,703,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-4.59999999999999,2.74,False,SCREEN,MAN_COVERAGE,COVER_1
6198,2023_03_ATL_DET,2023092402,728,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",5.0,5.18000000000001,2.202,True,HITCH,MAN_COVERAGE,COVER_0
6204,2023_03_ATL_DET,2023092402,845,ATL,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,5.87000000000001,2.236,False,SLANT,MAN_COVERAGE,COVER_1
6207,2023_03_ATL_DET,2023092402,912,ATL,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,14.22,2.503,False,POST,ZONE_COVERAGE,COVER_4
6208,2023_03_ATL_DET,2023092402,937,ATL,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"5 DL, 2 LB, 4 DB",5.0,12.15,3.637,True,OUT,ZONE_COVERAGE,COVER_3
6210,2023_03_ATL_DET,2023092402,984,ATL,PISTOL,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-2.18000000000001,2.635,False,SCREEN,MAN_COVERAGE,COVER_1
6211,2023_03_ATL_DET,2023092402,1009,ATL,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,4.54000000000001,2.236,False,SLANT,MAN_COVERAGE,COVER_1
6215,2023_03_ATL_DET,2023092402,1078,DET,I_FORM,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB",4.0,41.62,4.062,False,POST,ZONE_COVERAGE,COVER_2
6217,2023_03_ATL_DET,2023092402,1123,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,10.39,2.269,False,GO,MAN_COVERAGE,COVER_1
6219,2023_03_ATL_DET,2023092402,1200,DET,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,36.17,3.803,True,POST,ZONE_COVERAGE,COVER_3
6223,2023_03_ATL_DET,2023092402,1271,ATL,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,"4 DL, 3 LB, 4 DB",4.0,8.8,3.737,False,OUT,ZONE_COVERAGE,COVER_3
6225,2023_03_ATL_DET,2023092402,1316,ATL,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,20.65,2.169,True,GO,MAN_COVERAGE,COVER_1
6229,2023_03_ATL_DET,2023092402,1393,DET,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-1.01000000000001,1.935,False,SCREEN,MAN_COVERAGE,COVER_1
6230,2023_03_ATL_DET,2023092402,1418,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB",5.0,14.88,2.77,False,IN,ZONE_COVERAGE,COVER_3
6231,2023_03_ATL_DET,2023092402,1443,DET,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,1.86,4.071,False,CROSS,MAN_COVERAGE,COVER_1
6232,2023_03_ATL_DET,2023092402,1468,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,5.05,2.336,True,SLANT,MAN_COVERAGE,COVER_1
6234,2023_03_ATL_DET,2023092402,1515,DET,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,21.21,3.303,True,OUT,ZONE_COVERAGE,COVER_6
6242,2023_03_ATL_DET,2023092402,1713,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,6.24,2.569,False,HITCH,ZONE_COVERAGE,COVER_4
6249,2023_03_ATL_DET,2023092402,1842,ATL,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-4.74,2.502,True,SCREEN,ZONE_COVERAGE,COVER_3
6252,2023_03_ATL_DET,2023092402,1909,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,19.98,3.103,True,CORNER,ZONE_COVERAGE,COVER_6
6255,2023_03_ATL_DET,2023092402,1964,DET,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,4.05,3.27,True,CROSS,ZONE_COVERAGE,COVER_2
6256,2023_03_ATL_DET,2023092402,1987,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB",4.0,3.12,3.637,True,CROSS,ZONE_COVERAGE,COVER_2
6258,2023_03_ATL_DET,2023092402,2036,ATL,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,0.469999999999999,3.226,False,FLAT,ZONE_COVERAGE,COVER_3
6259,2023_03_ATL_DET,2023092402,2066,ATL,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"3 DL, 3 LB, 5 DB",4.0,1.04,3.003,False,ANGLE,ZONE_COVERAGE,COVER_3
6260,2023_03_ATL_DET,2023092402,2091,ATL,SHOTGUN,"1 RB, 2 TE, 2 WR",1.0,"3 DL, 3 LB, 5 DB",0.0,7.08,3.436,False,CROSS,ZONE_COVERAGE,PREVENT
6265,2023_03_ATL_DET,2023092402,2184,DET,SHOTGUN,"0 RB, 1 TE, 4 WR",6.0,"3 DL, 3 LB, 5 DB",5.0,4.84999999999999,2.302,True,CROSS,MAN_COVERAGE,COVER_1
6266,2023_03_ATL_DET,2023092402,2209,DET,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,2.08,3.529,True,OUT,ZONE_COVERAGE,COVER_6
6273,2023_03_ATL_DET,2023092402,2376,ATL,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB",4.0,-6.27,3.469,True,FLAT,ZONE_COVERAGE,COVER_3
6275,2023_03_ATL_DET,2023092402,2423,ATL,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,5.06999999999999,2.135,False,OUT,ZONE_COVERAGE,COVER_4
6281,2023_03_ATL_DET,2023092402,2545,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",5.0,0.019999999999996,1.576,False,FLAT,MAN_COVERAGE,COVER_1
6282,2023_03_ATL_DET,2023092402,2575,DET,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,4.8,3.738,True,HITCH,ZONE_COVERAGE,COVER_2
6284,2023_03_ATL_DET,2023092402,2634,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"3 DL, 3 LB, 5 DB",3.0,6.76,2.306,False,OUT,ZONE_COVERAGE,COVER_6
6291,2023_03_ATL_DET,2023092402,2793,ATL,PISTOL,"2 RB, 2 TE, 1 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,9.57,2.314,False,SLANT,ZONE_COVERAGE,COVER_4
6292,2023_03_ATL_DET,2023092402,2819,ATL,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,13.54,2.803,False,IN,ZONE_COVERAGE,COVER_3
6296,2023_03_ATL_DET,2023092402,2901,DET,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,5.79000000000001,2.169,False,IN,ZONE_COVERAGE,COVER_6
6297,2023_03_ATL_DET,2023092402,2926,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,3.67,2.669,False,CROSS,ZONE_COVERAGE,COVER_6
6298,2023_03_ATL_DET,2023092402,2951,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",4.0,11.4,2.539,True,OUT,ZONE_COVERAGE,COVER_2
6302,2023_03_ATL_DET,2023092402,3021,ATL,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",3.0,8.94,1.634,False,HITCH,MAN_COVERAGE,COVER_1
6303,2023_03_ATL_DET,2023092402,3058,ATL,SHOTGUN,"1 RB, 2 TE, 2 WR",4.0,"3 DL, 3 LB, 5 DB",4.0,24.86,2.345,False,GO,ZONE_COVERAGE,COVER_2
6306,2023_03_ATL_DET,2023092402,3188,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,3.83,3.437,True,HITCH,ZONE_COVERAGE,COVER_2
6307,2023_03_ATL_DET,2023092402,3211,DET,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"1 DL, 4 LB, 6 DB",4.0,21.01,3.568,False,POST,ZONE_COVERAGE,COVER_2
6311,2023_03_ATL_DET,2023092402,3336,ATL,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,4.13,2.235,False,HITCH,MAN_COVERAGE,COVER_1
6312,2023_03_ATL_DET,2023092402,3360,ATL,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,8.67,3.037,False,HITCH,MAN_COVERAGE,COVER_1
6313,2023_03_ATL_DET,2023092402,3383,DET,I_FORM,"2 RB, 1 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,8.66,3.088,False,CROSS,ZONE_COVERAGE,COVER_6
6318,2023_03_ATL_DET,2023092402,3509,DET,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,6.0,2.703,False,OUT,ZONE_COVERAGE,COVER_4
6323,2023_03_ATL_DET,2023092402,3612,ATL,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,1.87,4.271,True,ANGLE,ZONE_COVERAGE,COVER_3
6325,2023_03_ATL_DET,2023092402,3657,ATL,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,19.98,2.83,True,POST,ZONE_COVERAGE,COVER_3
6326,2023_03_ATL_DET,2023092402,3686,ATL,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,3.79000000000001,2.969,False,CROSS,ZONE_COVERAGE,COVER_3
6327,2023_03_ATL_DET,2023092402,3714,ATL,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,3.59999999999999,2.649,False,ANGLE,ZONE_COVERAGE,COVER_4
6330,2023_03_ATL_DET,2023092402,3793,ATL,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,3.38,2.936,False,CROSS,ZONE_COVERAGE,COVER_4
6331,2023_03_ATL_DET,2023092402,3818,ATL,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,-0.479999999999997,3.003,True,CROSS,ZONE_COVERAGE,COVER_2
6332,2023_03_ATL_DET,2023092402,3841,ATL,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,2.13,1.568,False,FLAT,ZONE_COVERAGE,COVER_4
6335,2023_03_ATL_DET,2023092402,3908,ATL,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,7.42,1.49,False,GO,ZONE_COVERAGE,COVER_3
6336,2023_03_ATL_DET,2023092402,3933,ATL,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,9.09,2.135,False,SLANT,MAN_COVERAGE,COVER_1
6337,2023_03_ATL_DET,2023092402,3958,ATL,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,12.63,1.735,False,GO,MAN_COVERAGE,COVER_1
6339,2023_03_ATL_DET,2023092402,4005,ATL,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"3 DL, 3 LB, 5 DB",4.0,3.41,2.369,False,OUT,MAN_COVERAGE,COVER_1
6340,2023_03_ATL_DET,2023092402,4030,ATL,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB",4.0,2.55,2.835,True,CROSS,ZONE_COVERAGE,COVER_4
6356,2023_03_ATL_DET,2023092402,4300,ATL,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,2.45999999999999,3.67,False,OUT,ZONE_COVERAGE,COVER_3
6357,2023_03_ATL_DET,2023092402,4336,ATL,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB",4.0,10.84,1.735,False,GO,ZONE_COVERAGE,COVER_3
6366,2023_03_BUF_WAS,2023092408,55,BUF,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-3.56999999999999,1.301,False,SCREEN,ZONE_COVERAGE,COVER_2
6370,2023_03_BUF_WAS,2023092408,146,BUF,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,3.64,2.055,False,HITCH,ZONE_COVERAGE,COVER_2
6371,2023_03_BUF_WAS,2023092408,171,BUF,EMPTY,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 1 LB, 6 DB",6.0,26.32,4.972,True,HITCH,MAN_COVERAGE,COVER_0
6372,2023_03_BUF_WAS,2023092408,196,BUF,SINGLEBACK,"2 RB, 1 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,1.58,2.503,False,CROSS,ZONE_COVERAGE,COVER_2
6373,2023_03_BUF_WAS,2023092408,232,BUF,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,22.28,3.329,False,POST,ZONE_COVERAGE,COVER_6
6375,2023_03_BUF_WAS,2023092408,277,BUF,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 1 LB, 6 DB",4.0,27.66,4.237,True,POST,ZONE_COVERAGE,COVER_2
6380,2023_03_BUF_WAS,2023092408,372,WAS,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,4.29,1.685,True,HITCH,ZONE_COVERAGE,COVER_3
6382,2023_03_BUF_WAS,2023092408,419,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,10.08,2.235,True,GO,MAN_COVERAGE,COVER_1
6383,2023_03_BUF_WAS,2023092408,449,WAS,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,18.6,3.303,True,CORNER,ZONE_COVERAGE,COVER_3
6386,2023_03_BUF_WAS,2023092408,514,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,18.98,3.67,True,HITCH,ZONE_COVERAGE,COVER_3
6387,2023_03_BUF_WAS,2023092408,546,BUF,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB",5.0,17.42,3.403,False,HITCH,ZONE_COVERAGE,COVER_3
6390,2023_03_BUF_WAS,2023092408,598,BUF,EMPTY,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,4.25,3.236,False,OUT,ZONE_COVERAGE,COVER_2
6391,2023_03_BUF_WAS,2023092408,623,BUF,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,1.2,3.036,True,ANGLE,ZONE_COVERAGE,COVER_4
6393,2023_03_BUF_WAS,2023092408,668,BUF,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",5.0,16.9,3.07,True,POST,ZONE_COVERAGE,COVER_4
6397,2023_03_BUF_WAS,2023092408,759,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,7.92,1.902,False,HITCH,ZONE_COVERAGE,COVER_4
6400,2023_03_BUF_WAS,2023092408,840,BUF,SHOTGUN,"6 OL, 1 RB, 1 TE, 2 WR",7.0,"5 DL, 1 LB, 5 DB",5.0,32.28,3.27,False,CORNER,ZONE_COVERAGE,COVER_2
6405,2023_03_BUF_WAS,2023092408,911,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,27.33,1.935,False,GO,MAN_COVERAGE,COVER_1
6408,2023_03_BUF_WAS,2023092408,990,WAS,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,9.57,2.309,False,HITCH,ZONE_COVERAGE,COVER_3
6410,2023_03_BUF_WAS,2023092408,1042,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,15.92,3.137,True,POST,MAN_COVERAGE,COVER_1
6411,2023_03_BUF_WAS,2023092408,1065,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",5.0,3.71,2.736,True,IN,MAN_COVERAGE,COVER_1
6413,2023_03_BUF_WAS,2023092408,1121,WAS,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 2 LB, 5 DB",4.0,5.37,2.97,True,CROSS,MAN_COVERAGE,COVER_0
6417,2023_03_BUF_WAS,2023092408,1197,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,3.44,2.602,False,OUT,ZONE_COVERAGE,COVER_3
6422,2023_03_BUF_WAS,2023092408,1338,BUF,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",8.0,"4 DL, 2 LB, 5 DB",4.0,21.55,4.304,True,GO,MAN_COVERAGE,COVER_1
6423,2023_03_BUF_WAS,2023092408,1368,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 2 LB, 6 DB",4.0,14.4,3.436,False,OUT,ZONE_COVERAGE,COVER_4
6427,2023_03_BUF_WAS,2023092408,1442,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,4.59999999999999,2.046,False,SLANT,ZONE_COVERAGE,COVER_6
6430,2023_03_BUF_WAS,2023092408,1525,BUF,EMPTY,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,3.51000000000001,1.801,False,SLANT,ZONE_COVERAGE,COVER_2
6432,2023_03_BUF_WAS,2023092408,1574,BUF,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,6.18000000000001,1.935,False,SLANT,ZONE_COVERAGE,COVER_6
6433,2023_03_BUF_WAS,2023092408,1599,BUF,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB",4.0,-4.25,1.168,False,SCREEN,ZONE_COVERAGE,COVER_4
6438,2023_03_BUF_WAS,2023092408,1674,WAS,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,3.91,1.835,False,HITCH,ZONE_COVERAGE,COVER_3
6439,2023_03_BUF_WAS,2023092408,1699,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,3.70999999999999,1.602,False,HITCH,ZONE_COVERAGE,COVER_2
6440,2023_03_BUF_WAS,2023092408,1724,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,1.08,2.269,True,FLAT,ZONE_COVERAGE,COVER_3
6441,2023_03_BUF_WAS,2023092408,1751,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-5.86,1.435,False,FLAT,ZONE_COVERAGE,COVER_6
6443,2023_03_BUF_WAS,2023092408,1803,BUF,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,2.47,2.502,False,IN,ZONE_COVERAGE,COVER_4
6444,2023_03_BUF_WAS,2023092408,1826,BUF,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"5 DL, 1 LB, 5 DB",5.0,23.09,2.936,False,CORNER,MAN_COVERAGE,COVER_1
6445,2023_03_BUF_WAS,2023092408,1849,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 1 LB, 6 DB",4.0,8.01000000000001,2.418,False,GO,ZONE_COVERAGE,COVER_4
6455,2023_03_BUF_WAS,2023092408,2043,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,12.49,2.703,True,POST,ZONE_COVERAGE,COVER_3
6457,2023_03_BUF_WAS,2023092408,2100,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,1.01,2.636,True,CROSS,ZONE_COVERAGE,COVER_3
6459,2023_03_BUF_WAS,2023092408,2147,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",5.0,-1.72,1.817,True,FLAT,ZONE_COVERAGE,COVER_4
6460,2023_03_BUF_WAS,2023092408,2177,WAS,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,5.55,2.269,True,HITCH,ZONE_COVERAGE,COVER_4
6464,2023_03_BUF_WAS,2023092408,2268,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,17.15,2.97,True,GO,ZONE_COVERAGE,COVER_4
6465,2023_03_BUF_WAS,2023092408,2295,BUF,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",7.0,"5 DL, 1 LB, 5 DB",5.0,25.26,4.415,False,POST,ZONE_COVERAGE,COVER_3
6467,2023_03_BUF_WAS,2023092408,2329,BUF,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,-3.17,1.202,False,SCREEN,ZONE_COVERAGE,COVER_4
6469,2023_03_BUF_WAS,2023092408,2376,BUF,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,14.6,3.204,False,HITCH,MAN_COVERAGE,COVER_1
6471,2023_03_BUF_WAS,2023092408,2449,BUF,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,1.19,5.039,True,ANGLE,ZONE_COVERAGE,COVER_2
6472,2023_03_BUF_WAS,2023092408,2472,BUF,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 1 LB, 6 DB",4.0,37.4,3.637,True,GO,ZONE_COVERAGE,COVER_4
6479,2023_03_BUF_WAS,2023092408,2629,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,"4 DL, 2 LB, 5 DB",4.0,-2.55,3.003,True,FLAT,ZONE_COVERAGE,COVER_2
6483,2023_03_BUF_WAS,2023092408,2709,BUF,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,18.57,3.503,False,GO,ZONE_COVERAGE,COVER_2
6488,2023_03_BUF_WAS,2023092408,2822,BUF,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,"5 DL, 2 LB, 4 DB",5.0,4.62000000000001,1.902,False,SLANT,ZONE_COVERAGE,COVER_3
6489,2023_03_BUF_WAS,2023092408,2845,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,-5.01000000000001,2.209,True,SCREEN,ZONE_COVERAGE,COVER_3
6491,2023_03_BUF_WAS,2023092408,2893,BUF,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,2.08,3.036,False,ANGLE,ZONE_COVERAGE,COVER_4
6492,2023_03_BUF_WAS,2023092408,2918,BUF,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,3.65000000000001,2.87,True,OUT,ZONE_COVERAGE,COVER_4
6494,2023_03_BUF_WAS,2023092408,2965,BUF,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,0.349999999999994,1.741,False,FLAT,MAN_COVERAGE,COVER_1
6500,2023_03_BUF_WAS,2023092408,3073,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,5.44,1.898,False,HITCH,ZONE_COVERAGE,COVER_2
6501,2023_03_BUF_WAS,2023092408,3098,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"4 DL, 2 LB, 5 DB",4.0,4.7,2.803,False,ANGLE,ZONE_COVERAGE,COVER_2
6502,2023_03_BUF_WAS,2023092408,3121,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,6.8,4.871,False,CROSS,ZONE_COVERAGE,COVER_3
6506,2023_03_BUF_WAS,2023092408,3187,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,4.09999999999999,1.699,False,SLANT,ZONE_COVERAGE,COVER_6
6522,2023_03_BUF_WAS,2023092408,3518,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,12.94,3.337,False,OUT,ZONE_COVERAGE,COVER_4
6523,2023_03_BUF_WAS,2023092408,3543,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,4.64,3.079,True,HITCH,ZONE_COVERAGE,COVER_2
6525,2023_03_BUF_WAS,2023092408,3575,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,8.0,2.303,False,SLANT,MAN_COVERAGE,2_MAN
6526,2023_03_BUF_WAS,2023092408,3600,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,16.81,2.87,False,CORNER,ZONE_COVERAGE,COVER_4
6530,2023_03_BUF_WAS,2023092408,3762,WAS,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,1.77,4.205,True,FLAT,ZONE_COVERAGE,COVER_2
6540,2023_03_CAR_SEA,2023092409,77,SEA,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB",4.0,5.38,1.769,True,HITCH,ZONE_COVERAGE,COVER_3
